transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,date_only
20815963,2018-02-14 18:33:00,408,2515,52.06,Swipe Transaction,25717,Barron,WI,54812,5812,,2018-02-14
18644265,2016-11-11 11:30:00,1842,5426,80.0,Chip Transaction,27092,Rio Rancho,NM,87124,4829,,2016-11-11
18150761,2016-07-28 21:16:00,1873,306,52.11,Online Transaction,41122,ONLINE,,,4784,,2016-07-28
20155637,2017-09-27 18:04:00,1581,5541,0.91,Chip Transaction,14528,Barnhart,MO,63012,5499,,2017-09-27
21991545,2018-10-21 22:13:00,47,5080,-65.0,Chip Transaction,61195,Bronx,NY,10456,5541,,2018-10-21
21124849,2018-04-21 09:42:00,254,1247,80.0,Chip Transaction,27092,Longmont,CO,80503,4829,,2018-04-21
19305720,2017-04-01 08:03:00,1193,4023,3.93,Chip Transaction,19159,Poughkeepsie,NY,12603,5411,,2017-04-01
20218676,2017-10-11 08:15:00,1096,5225,101.87,Chip Transaction,97333,Syracuse,NY,13212,5300,,2017-10-11
17493747,2016-03-10 14:20:00,1797,300,40.8,Online Transaction,15143,ONLINE,,,4784,,2016-03-10
17880994,2016-06-01 14:20:00,1173,4696,6.31,Chip Transaction,30055,Buhl,ID,83316,7832,,2016-06-01
20729663,2018-01-27 10:31:00,438,5538,57.23,Chip Transaction,62497,Newark,NJ,7112,5300,,2018-01-27
21855944,2018-09-23 08:12:00,379,3881,2.43,Chip Transaction,50783,Mobile,AL,36695,5411,,2018-09-23
21744168,2018-08-30 13:01:00,1083,3710,1.08,Chip Transaction,14528,Flatwoods,KY,41139,5499,,2018-08-30
17790234,2016-05-13 09:16:00,714,2958,2.58,Chip Transaction,45926,Polson,MT,59860,5814,,2016-05-13
22074103,2018-11-08 13:08:00,595,3049,76.38,Chip Transaction,61042,Bullock,NC,27507,5300,,2018-11-08
17370943,2016-02-12 11:43:00,1776,4938,57.9,Online Transaction,39021,ONLINE,,,4784,,2016-02-12
19621874,2017-06-07 07:02:00,921,4675,31.04,Chip Transaction,73958,Rush,NY,14543,5912,,2017-06-07
22120240,2018-11-18 09:25:00,479,1332,3.03,Chip Transaction,72163,Del Rio,TX,78840,5411,,2018-11-18
19435145,2017-04-28 13:25:00,509,4588,18.89,Chip Transaction,46284,Chillicothe,OH,45601,5411,,2017-04-28
21231351,2018-05-13 19:17:00,1602,282,7.44,Chip Transaction,14436,Mount Union,PA,17066,5813,,2018-05-13
19090622,2017-02-14 12:03:00,401,3035,13.9,Chip Transaction,86410,North Hollywood,CA,91605,5211,,2017-02-14
17740721,2016-05-02 16:04:00,1648,5282,62.71,Chip Transaction,36934,Morris Plains,NJ,7950,7538,,2016-05-02
18614819,2016-11-05 07:53:00,1046,9,49.27,Chip Transaction,50867,Philadelphia,PA,19146,5541,,2016-11-05
20187129,2017-10-04 13:07:00,1208,1170,11.25,Chip Transaction,22204,Lewistown,PA,17044,5541,,2017-10-04
20196166,2017-10-06 10:49:00,699,3875,13.23,Chip Transaction,35451,Cedar Rapids,IA,52403,5812,,2017-10-06
22166883,2018-11-28 09:02:00,1236,2369,4.38,Chip Transaction,75781,Colorado Springs,CO,80917,5411,,2018-11-28
19771120,2017-07-08 10:45:00,154,4340,1.69,Chip Transaction,27125,Fayetteville,NC,28312,7542,,2017-07-08
19970257,2017-08-19 13:16:00,586,3983,12.43,Chip Transaction,22204,Auburn Hills,MI,48326,5541,,2017-08-19
19517469,2017-05-16 07:01:00,1453,1117,2.18,Chip Transaction,30928,Decatur,AL,35601,5541,,2017-05-16
19024063,2017-01-31 10:23:00,1332,2406,6.15,Swipe Transaction,37297,Port Chester,NY,10573,5411,,2017-01-31
19571902,2017-05-27 12:14:00,1910,3288,-96.0,Chip Transaction,59935,Bradenton,FL,34203,5499,,2017-05-27
22162640,2018-11-27 10:53:00,1966,2643,37.53,Chip Transaction,36934,Paragould,AR,72450,7538,,2018-11-27
20708040,2018-01-22 18:48:00,984,2796,15.7,Swipe Transaction,75781,Austin,TX,78717,5411,,2018-01-22
21057065,2018-04-07 00:00:00,641,4456,99.46,Chip Transaction,82268,Columbus,OH,43228,5411,,2018-04-07
18437397,2016-09-28 09:00:00,848,5423,261.88,Swipe Transaction,60569,Hyattsville,MD,20783,5300,,2016-09-28
17370400,2016-02-12 09:57:00,602,3982,32.83,Chip Transaction,32858,Bailey,NC,27807,5311,,2016-02-12
20999232,2018-03-25 15:34:00,1302,5464,59.4,Chip Transaction,52090,Jefferson,NC,28640,5411,,2018-03-25
18902363,2017-01-05 11:08:00,1370,4957,12.87,Chip Transaction,75781,Elk Grove,CA,95624,5411,,2017-01-05
18003341,2016-06-27 14:53:00,1676,5158,56.52,Chip Transaction,43293,Raymore,MO,64083,5499,,2016-06-27
18171266,2016-08-02 11:01:00,751,5711,19.52,Chip Transaction,78454,Indianapolis,IN,46260,5812,,2016-08-02
20941378,2018-03-13 13:23:00,1432,4958,11.65,Chip Transaction,22204,Bell Gardens,CA,90201,5541,,2018-03-13
21974981,2018-10-18 13:53:00,1234,22,1.87,Swipe Transaction,14528,Mount Vernon,MO,65712,5499,,2018-10-18
18683365,2016-11-19 18:20:00,846,3886,0.0,Swipe Transaction,27092,Omaha,NE,68144,4829,,2016-11-19
17232208,2016-01-13 16:49:00,1677,4969,93.0,Chip Transaction,43293,Lubbock,TX,79415,5499,,2016-01-13
20721286,2018-01-25 14:21:00,1527,2366,43.78,Chip Transaction,22204,Wolfeboro,NH,3894,5541,,2018-01-25
17472805,2016-03-06 09:09:00,1096,3012,114.02,Chip Transaction,61195,Syracuse,NY,13224,5541,,2016-03-06
20474624,2017-12-04 12:19:00,51,6031,25.28,Chip Transaction,37861,Hendersonville,TN,37075,7230,,2017-12-04
21129937,2018-04-22 10:27:00,883,3604,4.29,Chip Transaction,53435,Portland,OR,97213,5411,,2018-04-22
20700921,2018-01-21 09:34:00,1366,315,76.28,Chip Transaction,61195,Jacksonville,FL,32210,5541,,2018-01-21
17770154,2016-05-09 02:14:00,832,3548,52.51,Online Transaction,73186,ONLINE,,,4814,,2016-05-09
18498532,2016-10-11 10:15:00,1497,3655,4.48,Swipe Transaction,79664,Filer,ID,83328,5814,,2016-10-11
21695675,2018-08-20 09:39:00,1589,337,45.31,Swipe Transaction,34490,Los Angeles,CA,90025,5719,,2018-08-20
20689646,2018-01-18 22:37:00,984,2796,1.38,Chip Transaction,14528,Austin,TX,78717,5499,,2018-01-18
18340554,2016-09-07 12:44:00,871,3831,184.06,Chip Transaction,51408,Detroit,MI,48235,8041,,2016-09-07
17375039,2016-02-13 10:34:00,872,5609,15.24,Chip Transaction,25887,Maywood,IL,60153,5814,,2016-02-13
20629752,2018-01-06 08:49:00,1077,4104,7.29,Chip Transaction,33054,Ukiah,CA,95482,7230,,2018-01-06
22255239,2018-12-16 19:46:00,211,4746,2.58,Chip Transaction,14528,Lake Havasu City,AZ,86404,5499,,2018-12-16
21243410,2018-05-16 13:42:00,203,3966,53.4,Swipe Transaction,95845,Islandton,SC,29929,7230,,2018-05-16
18401316,2016-09-20 13:09:00,98,4143,7.91,Chip Transaction,75781,Seymour,IL,61875,5411,,2016-09-20
18374320,2016-09-14 16:06:00,1757,2685,89.0,Chip Transaction,59935,Muncie,IN,47304,5499,,2016-09-14
21169148,2018-04-30 15:57:00,1817,2530,22.34,Online Transaction,16798,ONLINE,,,4121,,2018-04-30
20861595,2018-02-24 12:36:00,1340,2954,152.1,Swipe Transaction,50619,Houston,TX,77064,5912,,2018-02-24
20393608,2017-11-17 09:01:00,55,3980,2.23,Chip Transaction,14528,Richmond,CA,94804,5499,,2017-11-17
18219240,2016-08-12 15:11:00,1128,4765,91.0,Chip Transaction,59935,Newport Center,VT,5857,5499,,2016-08-12
21711941,2018-08-23 16:10:00,118,3848,18.28,Chip Transaction,60569,Birmingham,AL,35214,5300,,2018-08-23
20491179,2017-12-07 21:06:00,951,2942,18.7,Online Transaction,16798,ONLINE,,,4121,,2017-12-07
19821139,2017-07-19 03:53:00,702,2258,115.47,Chip Transaction,60569,Huntington Station,NY,11746,5300,,2017-07-19
21056425,2018-04-06 19:11:00,1214,5508,49.62,Chip Transaction,20884,Hingham,MA,2043,5812,,2018-04-06
20208922,2017-10-09 07:31:00,1243,3047,154.31,Chip Transaction,88112,Chambersburg,PA,17201,1711,,2017-10-09
18268313,2016-08-23 07:43:00,772,3678,3.99,Swipe Transaction,94443,Gresham,OR,97080,5411,,2016-08-23
17243107,2016-01-16 07:31:00,1909,5640,9.28,Chip Transaction,75781,Los Angeles,CA,90008,5411,,2016-01-16
20642181,2018-01-08 20:10:00,1189,2067,32.19,Swipe Transaction,22938,Plymouth Meeting,PA,19462,5812,,2018-01-08
19739654,2017-07-01 16:55:00,59,5195,2.38,Chip Transaction,14528,Clovis,NM,88101,5499,,2017-07-01
17831935,2016-05-22 08:54:00,566,4547,62.77,Chip Transaction,79927,Holly,MI,48442,5912,,2016-05-22
17689764,2016-04-21 14:58:00,648,3888,14.4,Chip Transaction,83271,Clovis,NM,88101,4214,,2016-04-21
17916429,2016-06-09 07:10:00,1575,5582,41.69,Chip Transaction,13646,Portsmouth,VA,23704,7538,,2016-06-09
19526312,2017-05-17 20:34:00,1435,4840,12.83,Chip Transaction,77948,Alpharetta,GA,30004,4121,,2017-05-17
18278322,2016-08-25 08:41:00,1236,5351,2.56,Swipe Transaction,45926,Colorado Springs,CO,80915,5814,,2016-08-25
18591273,2016-10-31 07:43:00,106,1037,5.54,Chip Transaction,75936,Indianapolis,IN,46203,5814,,2016-10-31
17468214,2016-03-05 09:27:00,470,3733,-94.0,Swipe Transaction,22204,Arkoma,OK,74901,5541,,2016-03-05
17618522,2016-04-06 11:34:00,1742,5869,1.23,Chip Transaction,75781,Noblesville,IN,46062,5411,,2016-04-06
22086325,2018-11-11 06:16:00,1880,2014,9.51,Swipe Transaction,20519,Milwaukee,WI,53210,5942,,2018-11-11
19344962,2017-04-09 13:11:00,203,242,34.46,Chip Transaction,60569,Alpharetta,GA,30004,5300,,2017-04-09
17857486,2016-05-27 14:57:00,376,1262,17.99,Swipe Transaction,83480,Vincentown,NJ,8088,9402,,2016-05-27
17264116,2016-01-20 12:48:00,828,3126,12.47,Chip Transaction,44578,San Antonio,TX,78218,5812,,2016-01-20
22023007,2018-10-28 14:39:00,1229,3282,58.0,Chip Transaction,59935,Pinehurst,NC,28374,5499,,2018-10-28
17701298,2016-04-24 09:20:00,1517,72,6.47,Chip Transaction,87625,Woodbridge,VA,22191,5812,,2016-04-24
18894988,2017-01-03 19:47:00,478,1099,122.37,Online Transaction,87530,ONLINE,,,4900,,2017-01-03
17193757,2016-01-05 12:57:00,509,3446,2.19,Chip Transaction,43293,Huntington,WV,25705,5499,,2016-01-05
21232784,2018-05-14 08:21:00,1895,2119,9.98,Chip Transaction,79927,Barnegat,NJ,8005,5912,Technical Glitch,2018-05-14
19381830,2017-04-17 12:01:00,631,2596,5.82,Swipe Transaction,62696,Oklahoma City,OK,73159,5921,,2017-04-17
20615451,2018-01-03 08:59:00,1002,1149,52.0,Chip Transaction,61195,Bakersfield,CA,93306,5541,,2018-01-03
21361177,2018-06-10 13:12:00,509,4588,18.87,Chip Transaction,96510,Huntington,WV,25705,5812,,2018-06-10
17760668,2016-05-06 22:05:00,630,2059,100.0,Chip Transaction,27092,Jacksonville,FL,32221,4829,,2016-05-06
20254467,2017-10-18 18:56:00,1776,4938,56.65,Chip Transaction,6489,Nashport,OH,43830,5300,,2017-10-18
18906781,2017-01-06 09:49:00,1133,195,3.78,Chip Transaction,91128,North Rose,NY,14516,5411,,2017-01-06
18747323,2016-12-03 11:10:00,984,121,120.0,Chip Transaction,27092,Kissimmee,FL,34746,4829,,2016-12-03
18583024,2016-10-29 11:45:00,346,2440,21.54,Chip Transaction,2003,Santa Barbara,CA,93103,5411,,2016-10-29
21789981,2018-09-09 07:41:00,1166,1222,18.1,Chip Transaction,59935,Hamilton,OH,45013,5499,,2018-09-09
20144843,2017-09-25 14:06:00,24,2827,54.26,Online Transaction,88459,ONLINE,,,5311,,2017-09-25
22046721,2018-11-02 15:41:00,737,148,104.26,Swipe Transaction,80368,Medford,OR,97504,5912,,2018-11-02
18569087,2016-10-26 10:38:00,277,4038,46.08,Chip Transaction,71879,Grenada,MS,38901,7230,,2016-10-26
21458958,2018-07-01 09:03:00,1133,5211,4.69,Chip Transaction,21003,North Chili,NY,14514,5411,,2018-07-01
17740312,2016-05-02 14:44:00,660,5185,64.86,Chip Transaction,13523,Henrico,VA,23231,5310,,2016-05-02
21881566,2018-09-28 14:59:00,1568,977,-77.0,Chip Transaction,43293,Copiague,NY,11726,5499,,2018-09-28
21347952,2018-06-07 16:58:00,1543,4425,52.1,Online Transaction,15143,ONLINE,,,4784,,2018-06-07
18774123,2016-12-08 22:54:00,146,1143,118.86,Chip Transaction,34302,Batavia,IL,60510,7922,,2016-12-08
18201073,2016-08-08 17:06:00,27,5383,0.7,Chip Transaction,81536,Carthage,MS,39051,5310,,2016-08-08
19450622,2017-05-01 21:19:00,1184,3932,-139.0,Chip Transaction,15574,Livermore,CA,94551,3393,,2017-05-01
17262765,2016-01-20 08:58:00,1428,5116,3.11,Chip Transaction,61195,Lebanon,MO,65536,5541,,2016-01-20
17693648,2016-04-22 13:43:00,373,2817,52.09,Chip Transaction,22204,Huntington,IN,46750,5541,,2016-04-22
21754388,2018-09-01 14:14:00,1254,1055,97.2,Swipe Transaction,60569,Villa Grove,IL,61956,5300,,2018-09-01
18953936,2017-01-16 12:13:00,1668,166,21.47,Chip Transaction,59590,Danville,NH,3819,7210,,2017-01-16
17470640,2016-03-05 18:07:00,719,6021,57.35,Chip Transaction,36934,Rockford,IL,61107,7538,,2016-03-05
21098466,2018-04-15 15:37:00,398,1199,9.68,Chip Transaction,17404,Sacramento,CA,95822,5912,,2018-04-15
20929313,2018-03-10 18:45:00,1214,4771,47.86,Swipe Transaction,25887,Foxboro,MA,2035,5814,,2018-03-10
19074696,2017-02-11 02:04:00,1024,1006,3.59,Chip Transaction,51181,Andover,KS,67002,5812,,2017-02-11
18791703,2016-12-12 16:52:00,1047,3999,8.65,Chip Transaction,59212,Richmond,VA,23235,5300,,2016-12-12
20483654,2017-12-06 10:12:00,1432,4958,28.31,Chip Transaction,50783,Long Valley,NJ,7853,5411,,2017-12-06
18019759,2016-07-01 06:25:00,667,1194,36.71,Chip Transaction,20561,Durham,NC,27713,5912,,2016-07-01
17379575,2016-02-14 10:06:00,497,2829,154.0,Chip Transaction,3014,Sidney,IA,51652,8021,,2016-02-14
17229064,2016-01-13 07:13:00,0,4639,157.39,Chip Transaction,43925,Scarborough,ME,4074,5411,,2016-01-13
18085128,2016-07-14 22:24:00,1166,1222,19.93,Online Transaction,18563,ONLINE,,,4121,,2016-07-14
18278406,2016-08-25 08:54:00,1794,5205,4.51,Chip Transaction,50783,San Antonio,TX,78212,5411,,2016-08-25
18197904,2016-08-08 07:20:00,1817,2530,34.8,Online Transaction,16798,ONLINE,,,4121,,2016-08-08
18327212,2016-09-04 16:33:00,987,4146,24.64,Online Transaction,39021,ONLINE,,,4784,,2016-09-04
17781229,2016-05-11 10:31:00,1439,235,51.15,Chip Transaction,67476,Mosheim,TN,37818,5310,,2016-05-11
17205448,2016-01-07 22:12:00,1078,5488,56.41,Swipe Transaction,25717,Hudson,IL,61748,5812,,2016-01-07
18470419,2016-10-05 09:21:00,1050,4326,68.0,Chip Transaction,43293,Durham,NC,27705,5499,,2016-10-05
18266439,2016-08-22 16:27:00,401,3004,8.98,Chip Transaction,78680,North Hollywood,CA,91605,5411,,2016-08-22
22035381,2018-10-31 10:50:00,1237,3372,27.19,Online Transaction,96246,ONLINE,,,4784,,2018-10-31
19076429,2017-02-11 10:38:00,619,3348,8.39,Swipe Transaction,22204,Rochester,MN,55901,5541,,2017-02-11
19827512,2017-07-20 09:59:00,709,5259,2.79,Chip Transaction,4576,Fort Atkinson,WI,53538,5411,,2017-07-20
21837681,2018-09-19 10:45:00,1742,4414,1.33,Chip Transaction,24623,Lebanon,OH,45036,5812,,2018-09-19
21149132,2018-04-26 12:11:00,345,3441,21.73,Swipe Transaction,11468,Lawrence,MI,49064,5970,,2018-04-26
18715151,2016-11-26 13:26:00,145,5521,8.38,Online Transaction,9932,ONLINE,,,5311,,2016-11-26
19397825,2017-04-20 15:57:00,1237,2017,46.24,Swipe Transaction,1631,Waukegan,IL,60085,5813,,2017-04-20
21300212,2018-05-28 15:32:00,530,3145,31.56,Chip Transaction,640,Bloomington,CA,92316,7230,,2018-05-28
20734832,2018-01-28 11:35:00,779,2069,17.97,Chip Transaction,69972,Pottsboro,TX,75076,5814,,2018-01-28
21494474,2018-07-08 15:50:00,1825,5713,88.4,Chip Transaction,75781,Aurora,CO,80014,5411,,2018-07-08
18710031,2016-11-25 10:43:00,1905,5807,161.0,Chip Transaction,41523,Sonoma,CA,95476,3387,,2016-11-25
21407440,2018-06-20 11:32:00,1239,5404,1.33,Chip Transaction,69956,Garden Grove,CA,92841,5310,,2018-06-20
18676781,2016-11-18 09:55:00,716,3965,4.63,Chip Transaction,75781,Cathedral City,CA,92234,5411,,2016-11-18
18557288,2016-10-23 20:22:00,1904,2575,37.66,Chip Transaction,61195,Mcalester,OK,74501,5541,,2016-10-23
21599966,2018-07-31 01:42:00,897,4458,2.7,Swipe Transaction,28395,Ray City,GA,31645,5541,,2018-07-31
19166063,2017-03-02 11:51:00,696,3870,226.51,Swipe Transaction,94123,Woodmere,NY,11598,5310,,2017-03-02
20063129,2017-09-08 07:51:00,1222,1076,-76.0,Chip Transaction,61195,Hailey,ID,83333,5541,,2017-09-08
20587235,2017-12-28 09:18:00,1528,4805,80.0,Chip Transaction,27092,Shreveport,LA,71108,4829,,2017-12-28
20896382,2018-03-03 19:49:00,1888,1016,76.0,Chip Transaction,26810,Farmington,MN,55024,5541,,2018-03-03
19590519,2017-05-31 12:14:00,1379,4796,22.79,Chip Transaction,24504,New Baltimore,MI,48047,4214,,2017-05-31
19392762,2017-04-19 15:21:00,1490,5950,11.64,Swipe Transaction,83271,Littleton,CO,80120,4214,,2017-04-19
17303651,2016-01-28 22:09:00,461,5482,57.89,Chip Transaction,8365,Canton,MI,48188,5812,,2016-01-28
19654940,2017-06-14 06:48:00,647,4460,13.45,Chip Transaction,22204,Clovis,CA,93619,5541,Technical Glitch,2017-06-14
19745727,2017-07-03 07:48:00,1812,2531,117.85,Swipe Transaction,81175,North Little Rock,AR,72116,4900,,2017-07-03
18978101,2017-01-21 12:07:00,1859,2241,47.98,Chip Transaction,81393,Middletown,NY,10940,7538,,2017-01-21
20472735,2017-12-04 02:34:00,98,4143,74.98,Chip Transaction,19964,Charleston,IL,61920,5311,,2017-12-04
18849996,2016-12-25 09:43:00,1461,103,2.5,Chip Transaction,20519,Cuyahoga Falls,OH,44221,5942,,2016-12-25
17495479,2016-03-10 22:56:00,952,2351,128.0,Chip Transaction,39991,Lincoln Park,MI,48146,3771,,2016-03-10
18266941,2016-08-22 19:05:00,1809,1338,60.48,Swipe Transaction,74624,Broad Run,VA,20137,5411,,2016-08-22
21238070,2018-05-15 12:13:00,455,348,13.56,Chip Transaction,83480,Rosedale,NY,11422,9402,,2018-05-15
18062318,2016-07-10 09:27:00,1382,1110,22.77,Chip Transaction,60569,Dallas,TX,75287,5300,,2016-07-10
20102354,2017-09-16 12:30:00,1145,6011,13.64,Chip Transaction,56060,Appleton,WI,54913,4121,,2017-09-16
17569304,2016-03-27 02:01:00,1737,1096,47.41,Online Transaction,81759,ONLINE,,,7349,,2016-03-27
21758476,2018-09-02 12:06:00,502,2018,0.58,Chip Transaction,14528,Rural Valley,PA,16249,5499,,2018-09-02
18952756,2017-01-16 07:55:00,605,5061,3.25,Chip Transaction,59935,Brooklyn,NY,11210,5499,,2017-01-16
20939976,2018-03-13 08:25:00,704,5703,32.77,Online Transaction,9932,ONLINE,,,5311,,2018-03-13
18506303,2016-10-12 21:42:00,1648,5282,434.0,Chip Transaction,15574,Sarasota,FL,34235,3393,,2016-10-12
18707986,2016-11-24 19:21:00,754,5450,29.23,Chip Transaction,12014,Myrtle Beach,SC,29579,5814,,2016-11-24
18472244,2016-10-05 14:53:00,1852,2632,109.62,Chip Transaction,61195,Chandler,AZ,85226,5541,,2016-10-05
17300603,2016-01-28 10:12:00,86,4041,4.33,Chip Transaction,76142,Allendale,SC,29810,5411,,2016-01-28
20307197,2017-10-30 01:35:00,802,2291,-78.0,Chip Transaction,43293,Orangevale,CA,95662,5499,,2017-10-30
17451043,2016-03-01 12:29:00,1473,3839,75.0,Swipe Transaction,59935,Nixa,MO,65714,5499,,2016-03-01
18553872,2016-10-23 08:34:00,856,4851,144.85,Online Transaction,32480,ONLINE,,,4899,,2016-10-23
19097006,2017-02-15 17:15:00,1538,3206,39.43,Chip Transaction,98123,New York,NY,10032,4121,,2017-02-15
19250087,2017-03-20 12:23:00,467,4278,9.38,Chip Transaction,75936,Palo Alto,CA,94303,5814,,2017-03-20
20096934,2017-09-15 10:50:00,438,5538,-54.0,Chip Transaction,61195,Louisville,KY,40229,5541,,2017-09-15
22259770,2018-12-17 20:39:00,1058,1102,69.12,Chip Transaction,92883,Christiana,TN,37037,5812,,2018-12-17
19823409,2017-07-19 12:26:00,45,5009,57.0,Chip Transaction,96049,Clifton,NJ,7013,5541,,2017-07-19
19567587,2017-05-26 13:26:00,862,3167,13.89,Online Transaction,18563,ONLINE,,,4121,,2017-05-26
22255873,2018-12-17 02:19:00,667,5408,287.74,Chip Transaction,96802,Durham,NC,27713,8041,,2018-12-17
21162101,2018-04-29 07:41:00,909,4663,32.29,Chip Transaction,59935,Olympia,WA,98516,5499,,2018-04-29
18707624,2016-11-24 17:09:00,1341,4098,61.17,Chip Transaction,69972,Columbia City,IN,46725,5814,,2016-11-24
18436361,2016-09-28 04:41:00,1260,6081,3.68,Swipe Transaction,75781,Fort Lauderdale,FL,33312,5411,,2016-09-28
21963996,2018-10-16 09:29:00,385,5124,4.48,Chip Transaction,75936,Bluffton,SC,29910,5814,,2018-10-16
20764333,2018-02-03 16:20:00,1538,3206,32.06,Online Transaction,18563,ONLINE,,,4121,,2018-02-03
18619196,2016-11-06 07:23:00,176,6026,15.13,Chip Transaction,96953,Atlanta,GA,30317,5812,,2016-11-06
17559121,2016-03-24 15:52:00,524,2263,12.98,Swipe Transaction,80738,Saint Albans,WV,25177,5813,,2016-03-24
21353408,2018-06-08 21:10:00,402,2698,100.98,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,,2018-06-08
20625814,2018-01-05 11:02:00,84,3417,50.82,Swipe Transaction,3915,Lansing,NC,28643,5912,,2018-01-05
21199553,2018-05-07 07:00:00,1672,4001,1.47,Swipe Transaction,14528,Westlake,OH,44145,5499,,2018-05-07
18869409,2016-12-29 09:37:00,1150,4856,5.35,Chip Transaction,19464,Hurst,TX,76054,5812,,2016-12-29
21481195,2018-07-05 22:27:00,107,5349,224.73,Swipe Transaction,89219,Alexander,AR,72002,4900,,2018-07-05
18490382,2016-10-09 14:41:00,376,4704,6.82,Chip Transaction,83480,Vincentown,NJ,8088,9402,,2016-10-09
18986675,2017-01-23 11:28:00,827,2836,12.36,Chip Transaction,32087,Utica,NY,13501,5411,,2017-01-23
18271410,2016-08-23 17:21:00,1723,4099,272.96,Chip Transaction,48405,Hillsboro,IL,62049,8011,,2016-08-23
20743551,2018-01-30 11:20:00,386,3673,16.61,Online Transaction,16798,ONLINE,,,4121,,2018-01-30
19884569,2017-08-01 11:53:00,1725,3525,69.06,Chip Transaction,20561,Henrico,VA,23228,5912,,2017-08-01
21238620,2018-05-15 13:53:00,63,2805,28.34,Chip Transaction,80181,Newark,NJ,7103,5211,,2018-05-15
21176246,2018-05-02 09:50:00,563,2760,38.57,Online Transaction,39021,ONLINE,,,4784,,2018-05-02
18555288,2016-10-23 12:38:00,432,2646,25.36,Chip Transaction,86410,North Wilkesboro,NC,28659,5211,,2016-10-23
21832194,2018-09-18 08:37:00,909,2583,35.97,Online Transaction,88998,ONLINE,,,4784,,2018-09-18
20587037,2017-12-28 08:42:00,1381,3738,64.0,Chip Transaction,43293,Mentor,OH,44060,5499,,2017-12-28
20647173,2018-01-10 02:17:00,858,2633,0.74,Chip Transaction,81833,Gonzales,TX,78629,5912,,2018-01-10
22162973,2018-11-27 11:58:00,1166,1222,78.41,Chip Transaction,60787,Hamilton,OH,45013,4900,,2018-11-27
22185456,2018-12-02 06:21:00,137,5442,46.9,Chip Transaction,34490,Clinton,TN,37716,5719,,2018-12-02
22068015,2018-11-07 09:20:00,1666,993,6.79,Swipe Transaction,48919,Rincon,GA,31326,5311,,2018-11-07
18009746,2016-06-28 23:08:00,1076,3858,30.34,Online Transaction,34256,ONLINE,,,7393,,2016-06-28
21160412,2018-04-28 17:29:00,1543,3864,53.6,Chip Transaction,84968,Sherman Oaks,CA,91403,5813,,2018-04-28
